469762048  85837.6773438999 219.5286087326 69.4210415177 0 37     81666.2703124000 157.3022488952 49.7433387586 0 37     8689.6185546002 14.9262386840 4.7200911141 32119 39     9600.3424804001 25.8481217386 8.1738937933 32119 39     1252.5572387999 7.7185787792 2.4408289242 32119 39     1219.0056028999 6.8793232083 2.1754330099 32119 39     1197.7453735001 16.5843467414 5.2444309209 32119 39     591.1392214001 10.5716818889 3.3430593468 32119 39      
503316480  92659.9968749000 221.7972191764 70.1384391304 0 37     89460.3671875001 129.1606487213 40.8441834033 0 37     9843.1329103000 27.9525685655 8.8393783120 34457 39     10925.0374998999 24.3603576202 7.7034214697 34457 39     1362.3468629000 21.4212232003 6.7739855581 34457 39     1322.1886595999 15.1635597029 4.7951386098 34457 39     1290.5030029001 11.7715036837 3.7224763126 34457 39     645.8784057002 16.8221498615 5.3196308704 34457 39      
536870912  99083.5460938000 276.1901294394 87.3389876304 0 38     95320.4898436999 249.9290064422 79.0344913717 0 38     9944.9521485000 65.8450906735 20.8220459273 36728 40     11078.9119139997 81.4998842517 25.7725263281 36728 40     1430.5276123001 20.2237842074 6.3953221004 36728 40     1426.6261353001 14.0738733411 4.4505495259 36728 40     1376.7382934999 31.3513716607 9.9141742220 36728 40     702.5143555998 16.3445986217 5.1686159086 36728 40      
570425344  109216.0742186000 369.3777715884 116.8075075282 0 38     101484.0218749999 189.1598138725 59.8175853623 0 38     11090.4386718000 87.8072195368 27.7670808748 38995 40     12379.7953125998 69.5601427079 21.9968485328 38995 40     1547.1093870998 21.7645721893 6.8825620418 38995 40     1510.3493776001 9.9822511832 3.1566649915 38995 40     1469.5868165000 19.0646647936 6.0287763576 38995 40     771.3640870002 40.8587934755 12.9206849831 38995 40      
603979776  115799.6210937999 326.2155933297 103.1584283207 0 35     106991.0945313000 135.3407609423 42.7985064847 0 35     11134.5067382999 28.5805563744 9.0379654939 41300 36     12383.0731445000 15.6206305662 4.9396771078 41300 36     1607.2444702001 7.4082531274 2.3426953366 41300 36     1571.3788452002 8.6750350782 2.7432869629 41300 36     1537.2741456001 10.3965272485 3.2876705861 41300 36     756.1571779001 14.7219587980 4.6554921421 41300 36      
637534208  123357.3968751999 375.5154176568 118.7484016330 0 35     114724.9421875000 142.4963599511 45.0613055738 0 35     12378.5294921999 59.1124415950 18.6929953497 43613 36     13814.4316405001 19.5047709799 6.1679501537 43613 36     1703.6320923001 10.7257955095 3.3917943527 43613 36     1660.2569700000 12.0440056031 3.8086489858 43613 36     1625.1423095001 18.9826644893 6.0028455846 43613 36     797.6972228999 4.2364361257 1.3396787319 43613 36      
671088640  129978.4210938000 271.2501506365 85.7768291693 0 35     120209.2585938998 341.1109197790 107.8687441279 0 35     12396.8943361000 45.2094837029 14.2964940344 28960 36     13708.9671876999 68.9016703554 21.7886212917 28960 36     1804.8782103002 18.1384666489 5.7358867874 28960 36     1763.1149658000 22.7529709788 7.1951211830 28960 36     1705.1724976001 9.9226515772 3.1378179412 28960 36     836.8446166001 7.1951532923 2.2753072518 28960 36      
704643072  136569.8640625001 355.6548388863 112.4679351765 0 37     127709.3539063000 300.6068792800 95.0602418860 0 37     13754.1032227000 48.8833295197 15.4582660898 30495 38     15299.5317383001 20.5806154168 6.5081620366 30495 38     1907.3955199999 19.6207115531 6.2046137822 30495 38     1850.8829467000 16.6391239743 5.2617530029 30495 38     1807.1254760001 27.3505027234 8.6489883758 30495 38     922.8978576999 32.5303095540 10.2869871183 30495 38      
738197504  142583.3656250000 389.2349901547 123.0869113948 0 36     134351.9625000000 418.8746890308 132.4598071560 0 36     13671.1429689002 23.7915228402 7.5235401180 31876 37     15110.2172850000 23.9921417992 7.5869814032 31876 37     1972.5591307998 8.1113620330 2.5650378951 31876 37     1928.7159301002 19.0456939007 6.0227772345 31876 37     1884.8432007001 10.7431087677 3.3972692857 31876 37     935.6096129001 29.0275344484 9.1793123717 31876 37      
771751936  150451.7234375002 304.6141259630 96.3274445525 0 37     140467.1203124999 223.9586666724 70.8219488434 0 37     15048.4459961001 14.0834612911 4.4535815019 33342 38     16779.4595703001 15.2431622456 4.8203111440 37453 38     2067.6490478999 13.7310811271 4.3421491099 33342 38     2021.0670045000 17.2035256227 5.4402324753 33342 38     1971.5568481002 17.8315755289 5.6388392941 33342 38     964.8272705000 9.0800803053 2.8713735102 33342 38      
