469762048  96378.7656251000 719.5733366521 227.5490687396 0 76657     88519.2000000002 341.5325506450 108.0020755148 0 76657     114750.8398437002 1750.9288883133 553.6923308176 469698585 76658     116880.5664061997 315.0905056724 99.6403667040 469698585 76658     99037.9695315002 209.5293652228 66.2590030807 469698525 76658     98941.1515626001 268.0986719497 84.7802441045 469698585 76658     99641.2015626001 363.6500095243 114.9962301263 469698585 76658     101502.8312502002 332.2743039418 105.0743608425 469698585 76658      
503316480  101230.0476563999 245.0853545049 77.5027941402 0 76731     95322.2554686001 320.9736899730 101.5007929325 0 76731     121250.1164062999 449.1510735366 142.0340405916 503248437 76732     123781.9632814001 466.8532191647 147.6319505574 503248437 76732     104256.7148438002 190.2647178360 60.1669866744 503248446 76731     104146.0195312003 93.3390608679 29.5164027010 503248437 76732     104107.8492186999 110.4915686315 34.9405019127 503248437 76732     106010.4671875000 71.8959376358 22.7354917447 503248437 76732      
536870912  108509.2171875000 94.4857371453 29.8790135785 0 76818     100310.0320312001 408.5578647748 129.1973408691 0 76818     127802.9421875999 146.0768105785 46.1935434771 536798404 76819     131262.8671875000 137.3736590589 43.4413653146 536798404 76819     115895.1624997999 2721.4888474204 860.6103384781 536798351 76818     118011.8875000000 486.7686552482 153.9297644194 536798404 76819     118081.2523438000 468.4537664146 148.1380880386 536798404 76819     119908.2671875002 1154.3762553483 365.0458243795 536798404 76819      
570425344  116717.6203126000 198.5640646372 62.7914705728 0 76910     106690.4531250001 151.8760997497 48.0274397362 0 76910     140413.9859375000 398.2930996129 125.9513371132 570348298 76911     143553.6781250001 135.7790997624 42.9371213905 570348298 76911     124110.0234373000 273.3777408528 86.4496322704 570348227 76911     123642.5953124001 207.9894386308 65.7720355347 570348298 76911     123646.6460936000 124.1180778334 39.2495824764 570348298 76911     125803.9968749998 270.8671658898 85.6557187584 570348298 76911      
603979776  123369.9453125999 552.4083444696 174.6868567044 0 76989     112533.0000000002 282.5593490515 89.3531117196 0 76989     148551.1984374998 239.3824432963 75.6993752688 603898243 76990     153677.6109374999 754.2507048254 238.5150154087 603898243 76990     131951.3375000001 469.8082349489 148.5664085974 603898009 76990     132128.3984375000 214.1527831014 67.7210561879 603898243 76990     132344.1765624999 248.3848568493 78.5461883955 603898243 76990     133075.7015624003 2845.4457693035 899.8089589683 603898243 76990      
637534208  129074.1117188999 228.6829514173 72.3158988543 0 77071     118737.8656250999 324.6285411530 102.6565583563 0 77071     158709.6515625000 385.4259198671 121.8823776071 637448176 77072     158785.1531250003 858.7795639471 271.5699430137 637448176 77072     135355.7453125001 254.4415914118 80.4614960356 637448112 77071     135490.5921874999 148.2707000421 46.8873122410 637448176 77072     135996.8718749999 1135.4963271654 359.0754668676 637448176 77072     142887.5562500001 2619.4807456547 828.3525443404 637448176 77072      
671088640  134907.8085937500 130.3553626393 65.1776813196 0 77136     124219.5839842500 663.8760272545 331.9380136272 0 77136     159744.0429687501 283.1456725848 141.5728362924 670998130 77137     164014.3906250000 246.7448146987 123.3724073493 670998130 77137     141488.6054687499 383.8008468823 191.9004234411 670997916 77137     141516.5546875000 310.8193191709 155.4096595854 670998130 77137     141368.3046875001 140.2908126915 70.1454063457 670998130 77137     144182.0546875000 274.1801511592 137.0900755796 670998130 77137      
704643072  141108.0312500000 254.8527809175 127.4263904587 0 77240     131308.0996092500 586.5062155473 293.2531077736 0 77240     168627.5117187500 96.6663355679 48.3331677839 704548026 77241     172959.8789062501 236.7749302060 118.3874651030 704548026 77241     147971.7187499999 632.2526596373 316.1263298186 704548026 77241     148371.3554687500 280.6346919073 140.3173459536 704548026 77241     148389.7734375000 259.8090728076 129.9045364038 704548026 77241     150734.5976562500 445.7440594105 222.8720297052 704548026 77241      
738197504  147764.1718750000 307.7455481861 153.8727740930 0 77273     136696.7382812500 39.2010903446 19.6005451723 0 77273     174551.3906250000 422.1529767065 211.0764883532 738097831 77274     179175.5273437500 529.8615732857 264.9307866428 738097831 77274     154966.5664062501 527.9210280690 263.9605140345 738097811 77274     154631.8242187500 159.8973921145 79.9486960572 738097831 77274     154673.1523437499 97.9952859588 48.9976429794 738097831 77274     157197.7695312500 93.6111240264 46.8055620132 738097831 77274      
771751936  155158.0898437501 187.9866741138 93.9933370569 0 77311     144339.2226562501 159.9194928758 79.9597464379 0 77311     184906.4023437499 298.4311807727 149.2155903863 771647734 77312     188790.2382812500 72.8317787592 36.4158893796 771647734 77312     161868.0273437499 226.3589784067 113.1794892033 771647687 77311     162043.8984375000 176.1495939347 88.0747969673 771647734 77312     162416.8789062500 162.1341471409 81.0670735704 771647734 77312     165491.4648437500 809.4859027919 404.7429513959 771647734 77312      
