33554432  1046.6848511001 8.4845089364 2.6830373067 33549917 0      
67108864  1985.3772827000 11.3648911803 3.5938941490 67099736 0      
100663296  3158.1272949001 9.0818756666 2.8719412533 100649598 0      
134217728  3991.2228517001 11.9894821441 3.7914071542 134199570 0      
167772160  5255.8849121000 11.9919648913 3.7921922678 167749446 0      
201326592  6005.4932617000 22.1653665702 7.0093043535 201299380 0      
234881024  7373.3152344000 22.4167685332 7.0888046347 234849356 0      
268435456  7942.6791014999 9.1963649397 2.9081459404 268399098 0      
301989888  9452.2162109000 13.8206120225 4.3704612649 301949028 0      
335544320  9958.6552734000 14.7482656550 4.6638111008 335498936 0      
369098752  11593.3077148000 15.1478806153 4.7901804469 369048819 0      
402653184  12016.0615235001 9.3524174536 2.9574940782 402598747 0      
436207616  13690.2506836001 31.5046564781 9.9626471374 436148710 0      
469762048  13975.3703124999 37.3749949406 11.8190111552 469698596 0      
503316480  15823.8946289001 19.1943784349 6.0697954126 503248446 0      
536870912  16008.8444334999 37.5646345396 11.8789804619 536798408 0      
570425344  17854.1029294999 46.3549732642 14.6587296394 570348298 0      
603979776  18014.6150389000 29.8465376416 9.4383039219 603898247 0      
637534208  19983.7031249999 22.4077181101 7.0859426396 637448178 0      
671088640  19997.9503905000 11.2239064204 3.5493108533 670998137 0      
704643072  22133.8332033000 18.5462453345 5.8648377302 704548030 0      
738197504  22020.7333983999 27.7509670206 8.7756263059 738097829 0      
771751936  24236.3736328000 23.5827154263 7.4575094160 771647734 0      
805306368  24034.3787109000 32.0470080111 10.1341537510 805197436 0      
838860800  26275.2201171000 30.2358677375 9.5614209084 838747387 0      
872415232  26078.5708984999 20.7273397657 6.5545603497 872297494 0      
905969664  28462.0652343002 47.7663382429 15.1050424336 905847382 0      
939524096  28137.3751953003 62.5206180203 19.7707553669 939397197 0      
973078528  30579.1185547000 23.9545345793 7.5750889561 972947129 0      
1006632960  30028.9976563001 24.6127784409 7.7832439420 1006497011 0      
1040187392  32748.1998044999 19.5630309424 6.1863735715 1040046878 0      
1073741824  32141.4074219999 40.0297562870 12.6585204051 1073596711 0      
 
